application,algorithm,bw_level,ipath_0,ipath_1,task_count,power_cap,runtime,thread_count,year
mg,rand,4,0,1,1024,64,45.38,20,2017
mg,rand,4,0,1,1024,64,54.03,24,2017
mg,rand,4,0,1,1024,80,34.83,16,2017
mg,rand,4,0,1,1024,80,41.52,20,2017
mg,rand,4,0,1,1024,80,49.06,24,2017
mg,rand,4,0,1,1024,80,35.04,16,2017
mg,rand,4,0,1,1024,80,41.7,20,2017
mg,rand,4,0,1,1024,80,48.94,24,2017
mg,rand,4,0,1,1024,115,35.14,16,2017
mg,rand,4,0,1,1024,115,40.67,20,2017
mg,rand,4,0,1,1024,115,47.79,24,2017
mg,rand,4,0,1,1024,115,34.68,16,2017
mg,rand,4,0,1,1024,115,40.59,20,2017
mg,rand,4,0,1,1024,115,47.53,24,2017
mg,rand,4,0,1,512,64,64.71,16,2017
mg,rand,4,0,1,512,64,78.38,20,2017
mg,rand,4,0,1,512,64,93.25,24,2017
mg,rand,4,0,1,512,64,64.71,16,2017
mg,rand,4,0,1,512,64,78.8,20,2017
mg,rand,4,0,1,512,80,59.79,16,2017
mg,rand,4,0,1,512,80,72.65,20,2017
mg,rand,4,0,1,512,80,84.36,24,2017
mg,rand,4,0,1,512,80,60.94,16,2017
mg,rand,4,0,1,512,80,72.48,20,2017
mg,rand,4,0,1,512,115,60.2,16,2017
mg,rand,4,0,1,512,115,71.49,20,2017
mg,rand,4,0,1,512,115,83.29,24,2017
mg,rand,4,0,1,512,115,60.65,16,2017
mg,rand,5,0,2,4096,64,15.7,24,2017
mg,rand,5,0,2,4096,64,16,24,2017
mg,rand,5,0,2,4096,80,14.93,24,2017
mg,rand,5,0,2,4096,80,14.47,24,2017
mg,rand,5,0,2,4096,115,14.74,24,2017
mg,rand,5,0,2,4096,115,14.17,24,2017
mg,rand,5,0,2,2048,64,21.02,16,2017
mg,rand,5,0,2,2048,64,26.05,20,2017
mg,rand,5,0,2,2048,64,30.68,24,2017
mg,rand,5,0,2,2048,80,19.78,16,2017
mg,rand,5,0,2,2048,80,23.83,20,2017
mg,rand,5,0,2,2048,115,19.49,16,2017
mg,rand,5,0,2,2048,115,23.73,20,2017
mg,rand,5,0,2,1024,64,37.13,16,2017
mg,rand,5,0,2,1024,64,44.82,20,2017
mg,rand,5,0,2,1024,64,53.67,24,2017
mg,rand,5,0,2,1024,64,37.57,16,2017
mg,rand,5,0,2,1024,64,45.16,20,2017
mg,rand,5,0,2,1024,64,53.62,24,2017
mg,rand,5,0,2,1024,80,34.81,16,2017
mg,rand,5,0,2,1024,80,41.53,20,2017
mg,rand,5,0,2,1024,80,49.12,24,2017
mg,rand,5,0,2,1024,80,35.06,16,2017
mg,rand,5,0,2,1024,80,41.42,20,2017
mg,rand,5,0,2,1024,80,49.16,24,2017
mg,rand,5,0,2,1024,115,34.94,16,2017
mg,rand,5,0,2,1024,115,40.71,20,2017
mg,rand,5,0,2,1024,115,47.78,24,2017
mg,rand,5,0,2,1024,115,34.68,16,2017
mg,rand,5,0,2,1024,115,40.71,20,2017
mg,rand,5,0,2,1024,115,47.5,24,2017
mg,rand,5,0,2,512,64,64.54,16,2017
mg,rand,5,0,2,512,64,77.87,20,2017
mg,rand,5,0,2,512,64,91.33,24,2017
mg,rand,5,0,2,512,64,65.03,16,2017
mg,rand,5,0,2,512,64,77.65,20,2017
mg,rand,5,0,2,512,80,60.08,16,2017
mg,rand,5,0,2,512,80,72.88,20,2017
mg,rand,5,0,2,512,80,84.05,24,2017
mg,rand,5,0,2,512,80,60.67,16,2017
mg,rand,5,0,2,512,115,60.28,16,2017
mg,rand,5,0,2,512,115,70.94,20,2017
mg,rand,5,0,2,512,115,82.51,24,2017
mg,rand,5,0,2,512,115,60.21,16,2017
mg,spr,1,2,0,4096,64,22.44,24,2017
mg,spr,1,2,0,4096,80,21.1,24,2017
mg,spr,1,2,0,4096,115,20.3,24,2017
mg,spr,1,2,0,2048,64,33.34,16,2017
mg,spr,1,2,0,2048,64,39.17,20,2017
mg,spr,1,2,0,2048,64,38.71,24,2017
mg,spr,1,2,0,2048,80,32.19,16,2017
mg,spr,1,2,0,2048,80,37.91,20,2017
mg,spr,1,2,0,2048,80,36.89,24,2017
mg,spr,1,2,0,2048,115,29.98,16,2017
mg,spr,1,2,0,2048,115,37.42,20,2017
mg,spr,1,2,0,1024,64,57.12,16,2017
mg,spr,1,2,0,1024,64,57.19,20,2017
mg,spr,1,2,0,1024,64,60.68,24,2017
mg,spr,1,2,0,1024,80,56.12,16,2017
mg,spr,1,2,0,1024,80,54.64,20,2017
mg,spr,1,2,0,1024,80,57.01,24,2017
mg,spr,1,2,0,1024,115,49.26,16,2017
mg,spr,1,2,0,1024,115,54.56,20,2017
mg,spr,1,2,0,1024,115,55.89,24,2017
mg,spr,1,2,0,512,64,89.85,16,2017
mg,spr,1,2,0,512,64,99.66,20,2017
mg,spr,1,2,0,512,64,113.3,24,2017
mg,spr,1,2,0,512,80,86.71,16,2017
mg,spr,1,2,0,512,80,93.32,20,2017
mg,spr,1,2,0,512,80,107.98,24,2017
mg,spr,1,2,0,512,115,91.36,20,2017
mg,spr,1,2,0,512,115,105,24,2017
mg,spr,2,1,0,4096,64,16.85,24,2017
mg,spr,2,1,0,4096,80,16.05,24,2017
mg,spr,2,1,0,4096,115,15.67,24,2017
mg,spr,2,1,0,2048,64,23.18,16,2017
mg,spr,2,1,0,2048,64,27.7,20,2017
mg,spr,2,1,0,2048,64,32.45,24,2017
mg,spr,2,1,0,2048,80,22.19,16,2017
mg,spr,2,1,0,2048,80,26.35,20,2017
mg,spr,2,1,0,2048,80,30.47,24,2017
mg,spr,2,1,0,2048,115,21.79,16,2017
mg,spr,2,1,0,2048,115,26.54,20,2017
mg,spr,2,1,0,1024,64,41.96,16,2017
mg,spr,2,1,0,1024,64,48.8,20,2017
mg,spr,2,1,0,1024,64,56.3,24,2017
mg,spr,2,1,0,1024,80,39.82,16,2017
mg,spr,2,1,0,1024,80,46.06,20,2017
mg,spr,2,1,0,1024,80,52.34,24,2017
mg,spr,2,1,0,1024,115,39.36,16,2017
mg,spr,2,1,0,1024,115,45.66,20,2017
mg,spr,2,1,0,1024,115,51.16,24,2017
mg,spr,2,1,0,512,64,70.42,16,2017
mg,spr,2,1,0,512,64,83.72,20,2017
mg,spr,2,1,0,512,64,98.21,24,2017
mg,spr,2,1,0,512,80,66.75,16,2017
mg,spr,2,1,0,512,80,78.01,20,2017
mg,spr,2,1,0,512,80,91.11,24,2017
mg,spr,2,1,0,512,115,65.8,16,2017
mg,spr,2,1,0,512,115,76.74,20,2017
mg,spr,2,1,0,512,115,89.06,24,2017
mg,spr,3,0,0,4096,64,15.82,24,2017
mg,spr,3,0,0,4096,80,15.16,24,2017
mg,spr,3,0,0,4096,115,14.86,24,2017
mg,spr,3,0,0,2048,64,21.23,16,2017
mg,spr,3,0,0,2048,64,26.24,20,2017
mg,spr,3,0,0,2048,64,30.74,24,2017
mg,spr,3,0,0,2048,80,19.99,16,2017
mg,spr,3,0,0,2048,80,24.42,20,2017
mg,spr,3,0,0,2048,115,19.83,16,2017
mg,spr,3,0,0,1024,64,38.33,16,2017
mg,spr,3,0,0,1024,64,45.55,20,2017
mg,spr,3,0,0,1024,64,53.92,24,2017
mg,spr,3,0,0,1024,80,35.76,16,2017
mg,spr,3,0,0,1024,80,42.46,20,2017
mg,spr,3,0,0,1024,80,49.4,24,2017
mg,spr,3,0,0,1024,115,35.64,16,2017
mg,spr,3,0,0,1024,115,41.69,20,2017
mg,spr,3,0,0,1024,115,48.17,24,2017
mg,spr,3,0,0,512,64,66.13,16,2017
mg,spr,3,0,0,512,64,80.01,20,2017
mg,spr,3,0,0,512,64,93.24,24,2017
mg,spr,3,0,0,512,80,62.22,16,2017
mg,spr,3,0,0,512,80,74.08,20,2017
mg,spr,3,0,0,512,80,86.36,24,2017
mg,spr,3,0,0,512,115,61.59,16,2017
mg,spr,3,0,0,512,115,72.86,20,2017
mg,spr,3,0,0,512,115,84.55,24,2017
mg,spr,4,0,1,4096,64,15.72,24,2017
mg,spr,4,0,1,4096,80,15.17,24,2017
mg,spr,4,0,1,4096,115,14.88,24,2017
mg,spr,4,0,1,2048,64,20.85,16,2017
mg,spr,4,0,1,2048,64,26.19,20,2017
mg,spr,4,0,1,2048,64,30.87,24,2017
mg,spr,4,0,1,2048,80,24.26,20,2017
mg,spr,4,0,1,2048,115,19.61,16,2017
mg,spr,4,0,1,2048,115,23.95,20,2017
mg,spr,4,0,1,1024,64,37.3,16,2017
mg,spr,4,0,1,1024,64,44.83,20,2017
mg,spr,4,0,1,1024,64,53.72,24,2017
mg,spr,4,0,1,1024,80,35.04,16,2017
mg,spr,4,0,1,1024,80,41.55,20,2017
mg,spr,4,0,1,1024,80,49.08,24,2017
mg,spr,4,0,1,1024,115,34.73,16,2017
mg,spr,4,0,1,1024,115,40.81,20,2017
mg,spr,4,0,1,1024,115,47.63,24,2017
mg,spr,4,0,1,512,64,65.44,16,2017
mg,spr,4,0,1,512,64,78.41,20,2017
mg,spr,4,0,1,512,64,91.58,24,2017
mg,spr,4,0,1,512,80,60.92,16,2017
mg,spr,4,0,1,512,80,73.13,20,2017
mg,spr,4,0,1,512,80,85.13,24,2017
mg,spr,4,0,1,512,115,60.59,16,2017
mg,spr,4,0,1,512,115,71.45,20,2017
mg,spr,4,0,1,512,115,82.97,24,2017
mg,spr,5,0,2,4096,64,15.83,24,2017
mg,spr,5,0,2,4096,80,14.99,24,2017
mg,spr,5,0,2,4096,115,14.88,24,2017
mg,spr,5,0,2,2048,64,20.86,16,2017
mg,spr,5,0,2,2048,64,26.06,20,2017
mg,spr,5,0,2,2048,64,30.52,24,2017
mg,spr,5,0,2,2048,80,19.66,16,2017
mg,spr,5,0,2,2048,80,24.42,20,2017
mg,spr,5,0,2,2048,115,19.56,16,2017
mg,spr,5,0,2,2048,115,24.57,20,2017
mg,spr,5,0,2,1024,64,37.33,16,2017
mg,spr,5,0,2,1024,64,44.7,20,2017
mg,spr,5,0,2,1024,64,53.67,24,2017
mg,spr,5,0,2,1024,80,34.98,16,2017
mg,spr,5,0,2,1024,80,41.61,20,2017
mg,spr,5,0,2,1024,80,49.08,24,2017
mg,spr,5,0,2,1024,115,34.59,16,2017
mg,spr,5,0,2,1024,115,40.76,20,2017
mg,spr,5,0,2,1024,115,47.57,24,2017
mg,spr,5,0,2,512,64,64.92,16,2017
mg,spr,5,0,2,512,64,78.17,20,2017
mg,spr,5,0,2,512,64,91.63,24,2017
mg,spr,5,0,2,512,80,60.96,16,2017
mg,spr,5,0,2,512,80,72.84,20,2017
mg,spr,5,0,2,512,80,85.23,24,2017
mg,spr,5,0,2,512,115,60.25,16,2017
mg,spr,5,0,2,512,115,71.35,20,2017
mg,spr,5,0,2,512,115,83.35,24,2017
amr,pak,1,2,0,4096,64,23.042462,16,2019
amr,pak,1,2,0,4096,64,104.600695,24,2019
amr,pak,1,2,0,4096,80,21.94122,16,2019
amr,pak,1,2,0,4096,80,99.025691,24,2019
amr,pak,1,2,0,4096,115,99.52655,24,2019
amr,pak,1,2,0,2048,64,48.842436,16,2019
amr,pak,1,2,0,2048,64,42.926846,24,2019
amr,pak,1,2,0,2048,80,47.719345,16,2019
amr,pak,1,2,0,2048,80,40.287481,24,2019
amr,pak,1,2,0,2048,115,48.106301,16,2019
amr,pak,1,2,0,2048,115,39.412995,24,2019
amr,pak,1,2,0,1024,64,26.897351,16,2019
amr,pak,1,2,0,1024,64,32.464688,20,2019
amr,pak,1,2,0,1024,64,31.0494,24,2019
amr,pak,1,2,0,1024,80,26.263266,16,2019
amr,pak,1,2,0,1024,80,31.294239,20,2019
amr,pak,1,2,0,1024,80,28.612562,24,2019
amr,pak,1,2,0,1024,115,26.260273,16,2019
amr,pak,1,2,0,1024,115,30.974489,20,2019
amr,pak,1,2,0,1024,115,27.495005,24,2019
amr,pak,2,1,0,4096,64,23.10746,16,2019
amr,pak,2,1,0,4096,64,64.026377,24,2019
amr,pak,2,1,0,4096,80,22.104679,16,2019
amr,pak,2,1,0,4096,80,59.399148,24,2019
amr,pak,2,1,0,4096,115,57.132081,24,2019
amr,pak,2,1,0,2048,64,28.353293,16,2019
amr,pak,2,1,0,2048,64,39.060553,24,2019
amr,pak,2,1,0,2048,80,27.090642,16,2019
amr,pak,2,1,0,2048,80,36.998692,24,2019
amr,pak,2,1,0,2048,115,27.125267,16,2019
amr,pak,2,1,0,2048,115,35.370485,24,2019
amr,pak,2,1,0,1024,64,24.241972,16,2019
amr,pak,2,1,0,1024,64,30.43959,20,2019
amr,pak,2,1,0,1024,64,30.189649,24,2019
amr,pak,2,1,0,1024,80,23.149841,16,2019
amr,pak,2,1,0,1024,80,29.335252,20,2019
amr,pak,2,1,0,1024,80,27.779328,24,2019
amr,pak,2,1,0,1024,115,23.148787,16,2019
amr,pak,2,1,0,1024,115,28.770043,20,2019
amr,pak,2,1,0,1024,115,26.406626,24,2019
amr,pak,3,0,0,4096,64,22.962469,16,2019
amr,pak,3,0,0,4096,64,49.354965,24,2019
amr,pak,3,0,0,4096,80,21.706201,16,2019
amr,pak,3,0,0,4096,80,44.432445,24,2019
amr,pak,3,0,0,4096,115,42.336092,24,2019
amr,pak,3,0,0,2048,64,22.524677,16,2019
amr,pak,3,0,0,2048,64,34.507387,24,2019
amr,pak,3,0,0,2048,80,21.60758,16,2019
amr,pak,3,0,0,2048,80,31.255197,24,2019
amr,pak,3,0,0,2048,115,21.854543,16,2019
amr,pak,3,0,0,2048,115,29.887734,24,2019
amr,pak,3,0,0,1024,64,19.952118,16,2019
amr,pak,3,0,0,1024,64,27.363653,20,2019
amr,pak,3,0,0,1024,64,28.698821,24,2019
amr,pak,3,0,0,1024,80,19.115038,16,2019
amr,pak,3,0,0,1024,80,26.301434,20,2019
amr,pak,3,0,0,1024,80,25.747924,24,2019
amr,pak,3,0,0,1024,115,19.166615,16,2019
amr,pak,3,0,0,1024,115,25.59238,20,2019
amr,pak,3,0,0,1024,115,24.782244,24,2019
amr,pak,4,0,1,4096,64,22.849682,16,2019
amr,pak,4,0,1,4096,64,45.420014,24,2019
amr,pak,4,0,1,4096,80,21.625801,16,2019
amr,pak,4,0,1,4096,80,40.077812,24,2019
amr,pak,4,0,1,4096,115,38.222544,24,2019
amr,pak,4,0,1,2048,64,20.971295,16,2019
amr,pak,4,0,1,2048,64,34.090524,24,2019
amr,pak,4,0,1,2048,80,19.544674,16,2019
amr,pak,4,0,1,2048,80,30.035685,24,2019
amr,pak,4,0,1,2048,115,19.692218,16,2019
amr,pak,4,0,1,2048,115,29.083436,24,2019
amr,pak,4,0,1,1024,64,19.229608,16,2019
amr,pak,4,0,1,1024,64,26.859601,20,2019
amr,pak,4,0,1,1024,64,27.656983,24,2019
amr,pak,4,0,1,1024,80,18.049316,16,2019
amr,pak,4,0,1,1024,80,25.069587,20,2019
amr,pak,4,0,1,1024,80,25.002446,24,2019
amr,pak,4,0,1,1024,115,18.208409,16,2019
amr,pak,4,0,1,1024,115,25.328406,20,2019
amr,pak,4,0,1,1024,115,24.147812,24,2019
amr,pak,5,0,2,4096,64,22.864067,16,2019
amr,pak,5,0,2,4096,64,45.317775,24,2019
amr,pak,5,0,2,4096,80,21.699427,16,2019
amr,pak,5,0,2,4096,80,39.379576,24,2019
amr,pak,5,0,2,4096,115,38.355352,24,2019
amr,pak,5,0,2,2048,64,20.886512,16,2019
amr,pak,5,0,2,2048,64,34.42273,24,2019
amr,pak,5,0,2,2048,80,19.595008,16,2019
amr,pak,5,0,2,2048,80,30.465785,24,2019
amr,pak,5,0,2,2048,115,19.634138,16,2019
amr,pak,5,0,2,2048,115,28.540548,24,2019
amr,pak,5,0,2,1024,64,19.222309,16,2019
amr,pak,5,0,2,1024,64,26.887887,20,2019
amr,pak,5,0,2,1024,64,27.972271,24,2019
amr,pak,5,0,2,1024,80,18.307009,16,2019
amr,pak,5,0,2,1024,80,25.439382,20,2019
amr,pak,5,0,2,1024,80,25.282687,24,2019
amr,pak,5,0,2,1024,115,18.088542,16,2019
amr,pak,5,0,2,1024,115,24.860136,20,2019
amr,pak,5,0,2,1024,115,23.59863,24,2019
amr,rand,1,2,0,4096,64,23.011469,16,2019
amr,rand,1,2,0,4096,64,121.158411,24,2019
amr,rand,1,2,0,4096,80,21.824982,16,2019
amr,rand,1,2,0,4096,80,127.706532,24,2019
amr,rand,1,2,0,4096,115,115.52437,24,2019
amr,rand,1,2,0,2048,64,59.338378,16,2019
amr,rand,1,2,0,2048,64,63.837206,24,2019
amr,rand,1,2,0,2048,80,71.588846,16,2019
amr,rand,1,2,0,2048,80,94.803246,24,2019
amr,rand,1,2,0,2048,115,71.719871,16,2019
amr,rand,1,2,0,2048,115,66.909672,24,2019
amr,rand,1,2,0,1024,64,63.166172,16,2019
amr,rand,1,2,0,1024,64,86.993731,20,2019
amr,rand,1,2,0,1024,64,52.924854,24,2019
amr,rand,1,2,0,1024,80,52.876797,16,2019
amr,rand,1,2,0,1024,80,75.901117,20,2019
amr,rand,1,2,0,1024,80,71.90338,24,2019
amr,rand,1,2,0,1024,115,58.01635,16,2019
amr,rand,1,2,0,1024,115,78.425741,20,2019
amr,rand,1,2,0,1024,115,58.745723,24,2019
amr,rand,2,1,0,4096,64,23.01912,16,2019
amr,rand,2,1,0,4096,64,68.55411,24,2019
amr,rand,2,1,0,4096,80,21.75275,16,2019
amr,rand,2,1,0,4096,80,62.877099,24,2019
amr,rand,2,1,0,4096,115,62.877693,24,2019
amr,rand,2,1,0,2048,64,32.150837,16,2019
amr,rand,2,1,0,2048,64,50.338289,24,2019
amr,rand,2,1,0,2048,80,29.901299,16,2019
amr,rand,2,1,0,2048,80,47.964017,24,2019
amr,rand,2,1,0,2048,115,29.891039,16,2019
amr,rand,2,1,0,2048,115,43.511716,24,2019
amr,rand,2,1,0,1024,64,29.971552,16,2019
amr,rand,2,1,0,1024,64,42.192848,20,2019
amr,rand,2,1,0,1024,64,40.493627,24,2019
amr,rand,2,1,0,1024,80,26.877236,16,2019
amr,rand,2,1,0,1024,80,45.635948,20,2019
amr,rand,2,1,0,1024,80,36.752208,24,2019
amr,rand,2,1,0,1024,115,29.211005,16,2019
amr,rand,2,1,0,1024,115,42.239672,20,2019
amr,rand,2,1,0,1024,115,35.963469,24,2019
amr,rand,3,0,0,4096,64,22.821373,16,2019
amr,rand,3,0,0,4096,64,50.731605,24,2019
amr,rand,3,0,0,4096,80,21.758306,16,2019
amr,rand,3,0,0,4096,80,46.653699,24,2019
amr,rand,3,0,0,4096,115,44.322116,24,2019
amr,rand,3,0,0,2048,64,23.558561,16,2019
amr,rand,3,0,0,2048,64,38.520758,24,2019
amr,rand,3,0,0,2048,80,21.831094,16,2019
amr,rand,3,0,0,2048,80,35.758578,24,2019
amr,rand,3,0,0,2048,115,22.79783,16,2019
amr,rand,3,0,0,2048,115,33.356677,24,2019
amr,rand,3,0,0,1024,64,22.376354,16,2019
amr,rand,3,0,0,1024,64,31.529764,20,2019
amr,rand,3,0,0,1024,64,32.659314,24,2019
amr,rand,3,0,0,1024,80,20.690467,16,2019
amr,rand,3,0,0,1024,80,30.777476,20,2019
amr,rand,3,0,0,1024,80,30.958572,24,2019
amr,rand,3,0,0,1024,115,21.435721,16,2019
amr,rand,3,0,0,1024,115,30.846757,20,2019
amr,rand,3,0,0,1024,115,29.622614,24,2019
amr,rand,4,0,1,4096,64,22.748681,16,2019
amr,rand,4,0,1,4096,64,46.284565,24,2019
amr,rand,4,0,1,4096,80,21.613259,16,2019
amr,rand,4,0,1,4096,80,39.190641,24,2019
amr,rand,4,0,1,4096,115,39.574198,24,2019
amr,rand,4,0,1,2048,64,21.300377,16,2019
amr,rand,4,0,1,2048,64,33.864792,24,2019
amr,rand,4,0,1,2048,80,19.950869,16,2019
amr,rand,4,0,1,2048,80,30.194577,24,2019
amr,rand,4,0,1,2048,115,19.543157,16,2019
amr,rand,4,0,1,2048,115,28.649882,24,2019
amr,rand,4,0,1,1024,64,19.15169,16,2019
amr,rand,4,0,1,1024,64,28.356926,20,2019
amr,rand,4,0,1,1024,64,29.002287,24,2019
amr,rand,4,0,1,1024,80,18.292256,16,2019
amr,rand,4,0,1,1024,80,25.455073,20,2019
amr,rand,4,0,1,1024,80,24.881779,24,2019
amr,rand,4,0,1,1024,115,18.414487,16,2019
amr,rand,4,0,1,1024,115,25.360067,20,2019
amr,rand,4,0,1,1024,115,23.886262,24,2019
amr,rand,5,0,2,4096,64,22.838752,16,2019
amr,rand,5,0,2,4096,64,46.085524,24,2019
amr,rand,5,0,2,4096,80,21.635981,16,2019
amr,rand,5,0,2,4096,80,40.101347,24,2019
amr,rand,5,0,2,4096,115,38.585351,24,2019
amr,rand,5,0,2,2048,64,20.989838,16,2019
amr,rand,5,0,2,2048,64,34.13291,24,2019
amr,rand,5,0,2,2048,80,19.86492,16,2019
amr,rand,5,0,2,2048,80,30.415951,24,2019
amr,rand,5,0,2,2048,115,19.607898,16,2019
amr,rand,5,0,2,2048,115,28.281623,24,2019
amr,rand,5,0,2,1024,64,19.137164,16,2019
amr,rand,5,0,2,1024,64,27.479674,20,2019
amr,rand,5,0,2,1024,64,28.844767,24,2019
amr,rand,5,0,2,1024,80,17.915701,16,2019
amr,rand,5,0,2,1024,80,25.190724,20,2019
amr,rand,5,0,2,1024,80,24.982654,24,2019
amr,rand,5,0,2,1024,115,18.333897,16,2019
amr,rand,5,0,2,1024,115,24.829715,20,2019
amr,rand,5,0,2,1024,115,23.973956,24,2019
amr,spr,1,2,0,4096,64,23.077748,16,2019
amr,spr,1,2,0,4096,64,89.842191,24,2019
amr,spr,1,2,0,4096,80,21.831099,16,2019
amr,spr,1,2,0,4096,80,86.045283,24,2019
amr,spr,1,2,0,4096,115,21.845839,16,2019
amr,spr,1,2,0,4096,115,82.408329,24,2019
amr,spr,1,2,0,2048,64,51.220656,16,2019
amr,spr,1,2,0,2048,64,52.182386,24,2019
amr,spr,1,2,0,2048,80,50.592232,16,2019
amr,spr,1,2,0,2048,80,48.385159,24,2019
amr,spr,1,2,0,2048,115,50.547093,16,2019
amr,spr,1,2,0,2048,115,46.999481,24,2019
amr,spr,1,2,0,1024,64,37.000997,16,2019
amr,spr,1,2,0,1024,64,52.918376,20,2019
amr,spr,1,2,0,1024,64,40.009655,24,2019
amr,spr,1,2,0,1024,80,35.919106,16,2019
amr,spr,1,2,0,1024,80,51.798124,20,2019
amr,spr,1,2,0,1024,80,37.831681,24,2019
amr,spr,1,2,0,1024,115,38.185979,16,2019
amr,spr,1,2,0,1024,115,51.123886,20,2019
amr,spr,1,2,0,1024,115,36.66405,24,2019
amr,spr,2,1,0,4096,64,23.348404,16,2019
amr,spr,2,1,0,4096,64,63.094387,24,2019
amr,spr,2,1,0,4096,80,21.867311,16,2019
amr,spr,2,1,0,4096,80,56.931967,24,2019
amr,spr,2,1,0,4096,115,55.70372,24,2019
amr,spr,2,1,0,2048,64,29.098393,16,2019
amr,spr,2,1,0,2048,64,41.990263,24,2019
amr,spr,2,1,0,2048,80,28.173341,16,2019
amr,spr,2,1,0,2048,80,38.800081,24,2019
amr,spr,2,1,0,2048,115,27.833127,16,2019
amr,spr,2,1,0,2048,115,37.901199,24,2019
amr,spr,2,1,0,1024,64,24.74149,16,2019
amr,spr,2,1,0,1024,64,38.252565,20,2019
amr,spr,2,1,0,1024,64,35.021473,24,2019
amr,spr,2,1,0,1024,80,23.745256,16,2019
amr,spr,2,1,0,1024,80,36.950135,20,2019
amr,spr,2,1,0,1024,80,32.589622,24,2019
amr,spr,2,1,0,1024,115,23.792556,16,2019
amr,spr,2,1,0,1024,115,36.18398,20,2019
amr,spr,2,1,0,1024,115,31.643477,24,2019
amr,spr,3,0,0,4096,64,22.926552,16,2019
amr,spr,3,0,0,4096,64,48.68119,24,2019
amr,spr,3,0,0,4096,80,21.93455,16,2019
amr,spr,3,0,0,4096,80,43.346016,24,2019
amr,spr,3,0,0,4096,115,41.741467,24,2019
amr,spr,3,0,0,2048,64,22.936198,16,2019
amr,spr,3,0,0,2048,64,35.914208,24,2019
amr,spr,3,0,0,2048,80,22.238003,16,2019
amr,spr,3,0,0,2048,80,32.472716,24,2019
amr,spr,3,0,0,2048,115,21.924475,16,2019
amr,spr,3,0,0,2048,115,31.566266,24,2019
amr,spr,3,0,0,1024,64,20.742239,16,2019
amr,spr,3,0,0,1024,64,30.408392,20,2019
amr,spr,3,0,0,1024,64,29.895194,24,2019
amr,spr,3,0,0,1024,80,19.932133,16,2019
amr,spr,3,0,0,1024,80,29.316828,20,2019
amr,spr,3,0,0,1024,80,27.998035,24,2019
amr,spr,3,0,0,1024,115,19.829775,16,2019
amr,spr,3,0,0,1024,115,29.016918,20,2019
amr,spr,3,0,0,1024,115,26.459719,24,2019
amr,spr,4,0,1,4096,64,22.745784,16,2019
amr,spr,4,0,1,4096,64,45.101913,24,2019
amr,spr,4,0,1,4096,80,21.668164,16,2019
amr,spr,4,0,1,4096,80,40.145207,24,2019
amr,spr,4,0,1,4096,115,38.100356,24,2019
amr,spr,4,0,1,2048,64,20.709901,16,2019
amr,spr,4,0,1,2048,64,33.900938,24,2019
amr,spr,4,0,1,2048,80,19.637611,16,2019
amr,spr,4,0,1,2048,80,29.689617,24,2019
amr,spr,4,0,1,2048,115,19.818344,16,2019
amr,spr,4,0,1,2048,115,28.81245,24,2019
amr,spr,4,0,1,1024,64,19.389987,16,2019
amr,spr,4,0,1,1024,64,26.957506,20,2019
amr,spr,4,0,1,1024,64,28.439986,24,2019
amr,spr,4,0,1,1024,80,18.667027,16,2019
amr,spr,4,0,1,1024,80,25.310039,20,2019
amr,spr,4,0,1,1024,80,24.913453,24,2019
amr,spr,4,0,1,1024,115,18.642451,16,2019
amr,spr,4,0,1,1024,115,24.92399,20,2019
amr,spr,4,0,1,1024,115,23.907669,24,2019
amr,spr,5,0,2,4096,64,22.855129,16,2019
amr,spr,5,0,2,4096,64,45.857882,24,2019
amr,spr,5,0,2,4096,80,21.605888,16,2019
amr,spr,5,0,2,4096,80,40.376017,24,2019
amr,spr,5,0,2,4096,115,39.878355,24,2019
amr,spr,5,0,2,2048,64,21.04077,16,2019
amr,spr,5,0,2,2048,64,33.532743,24,2019
amr,spr,5,0,2,2048,80,19.587732,16,2019
amr,spr,5,0,2,2048,80,29.780691,24,2019
amr,spr,5,0,2,2048,115,19.661473,16,2019
amr,spr,5,0,2,2048,115,28.623321,24,2019
amr,spr,5,0,2,1024,64,19.580916,16,2019
amr,spr,5,0,2,1024,64,26.724109,20,2019
amr,spr,5,0,2,1024,64,28.031521,24,2019
amr,spr,5,0,2,1024,80,18.554638,16,2019
amr,spr,5,0,2,1024,80,25.169174,20,2019
amr,spr,5,0,2,1024,80,25.297199,24,2019
amr,spr,5,0,2,1024,115,18.602113,16,2019
amr,spr,5,0,2,1024,115,24.985161,20,2019
amr,spr,5,0,2,1024,115,23.721134,24,2019
cg,pak,1,2,0,4096,64,13.88,16,2019
cg,pak,1,2,0,4096,64,13.89,16,2019
cg,pak,1,2,0,4096,64,32.76,20,2019
cg,pak,1,2,0,4096,64,32.57,20,2019
cg,pak,1,2,0,4096,64,45.3,24,2019
cg,pak,1,2,0,4096,64,45.59,24,2019
cg,pak,1,2,0,4096,80,13.54,16,2019
cg,pak,1,2,0,4096,80,13.51,16,2019
cg,pak,1,2,0,4096,80,32.22,20,2019
cg,pak,1,2,0,4096,80,32.04,20,2019
cg,pak,1,2,0,4096,80,44.82,24,2019
cg,pak,1,2,0,4096,115,13.52,16,2019
cg,pak,1,2,0,4096,115,13.59,16,2019
cg,pak,1,2,0,4096,115,32.16,20,2019
cg,pak,1,2,0,4096,115,32.15,20,2019
cg,pak,1,2,0,4096,115,44.49,24,2019
